timestamp,ETH / USD Denominated Closing Price,ETH / Free Float MVRV (Free Float Market Cap / Realized Market Cap),ETH / Daily Inflation Rate,ETH / Coinbase Issuance (USD),ETH / Total Issuance (USD),ETH / 1 Day Active Supply,ETH / Active Supply (transacted at least once),ETH / Free Float Supply (native units),ETH / SER (Supply Equality Ratio),ETH / NDF (Network Distribution Factor),ETH / Tx Cnt,ETH / Tx per Second Cnt,ETH / Xfer Cnt,"ETH / Xfer'd Val, Adj (USD)",ETH / Mean Tx Size (USD),ETH / Median Tx Fee (USD),ETH / Mean Tx Fee (USD),ETH / Median Tx Size (USD),ETH / Total Fees (USD),ETH / Block Gas Limit,ETH / Mean Block Gas Limit,ETH / Tx Gas Limit,ETH / Tx Gas Used,ETH / Mean Gas Limit per Tx,ETH / All Time Miner Revenue (USD),ETH / Mean Gas Used per Tx,ETH / Miner Revenue (native units),ETH / Miner Revenue (USD),ETH / Miner Revenue per Hash (native units),ETH / Miner Revenue per Hash per Sec (native units),ETH / Miner Revenue per Hash per Sec (USD),ETH / Miner Revenue per Hash (USD),ETH / Free Float NVT,ETH / BTC Denominated Price,ETH / Free Float Market Cap (USD),ETH / Realized Market Cap (USD),ETH / MVRV (Market Cap / Realized Market Cap),ETH / Active Market Cap (1yr) (USD),ETH / Market Cap (USD),ETH / 30 Day Volatility,ETH / 180 Day Volatility,"ETH / ROI, 1 Year","ETH / ROI, 30 Days",ETH / Annual Inflation Rate,ETH / Coinbase Issuance (native units),ETH / Total Issuance (native units),ETH / 10 Year Active Supply,ETH / 5 Year Active Supply,ETH / 4 Year Active Supply,ETH / 3 Year Active Supply,ETH / 2 Year Active Supply,ETH / 1 Year Active Supply,ETH / 180 Day Active Supply,ETH / 90 Day Active Supply,ETH / 30 Day Active Supply,ETH / 7 Day Active Supply,ETH / 1 Year Active Supply %,ETH / Current Supply (native units),ETH / 10 Year Expected Supply (native units),ETH / Value in Top 100 Addrs (native units),ETH / Value in Top 10% of Addrs (native units),ETH / Value in Top 1% of Addrs (native units),ETH / Val in Addrs w/ Bal ≥ .1% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .01% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .0001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .00001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .0000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .00000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ 1M (native units),ETH / Val in Addrs w/ Bal ≥ 100K (native units),ETH / Val in Addrs w/ Bal ≥ 10K (native units),ETH / Val in Addrs w/ Bal ≥ 1K (native units),ETH / Val in Addrs w/ Bal ≥ 100 (native units),ETH / Val in Addrs w/ Bal ≥10 (native units),ETH / Val in Addrs w/ Bal ≥ 1 (native unit),ETH / Val in Addrs w/ Bal ≥.1 (native units),ETH / Val in Addrs w/ Bal ≥ .01 (native units),ETH / Val in Addrs w/ Bal ≥ .001 (native units),ETH / Val in Addrs w/ Bal ≥ $10M USD,ETH / Val in Addrs w/ Bal ≥ $1M USD,ETH / Val in Addrs w/ Bal ≥ $100K USD,ETH / Val in Addrs w/ Bal ≥ $10K USD,ETH / Val in Addrs w/ Bal ≥ $1K USD,ETH / Val in Addrs w/ Bal ≥ $100 USD,ETH / Val in Addrs w/ Bal ≥ $10 USD,ETH / Val in Addrs w/ Bal ≥ $1 USD,ETH / Active Addr Cnt,ETH / Addr Cnt with ≥ .1% Supply,ETH / Addr Cnt with ≥ .01% Supply,ETH / Addr Cnt with ≥ .001% Supply,ETH / Addr Cnt with ≥ .0001% Supply,ETH / Addr Cnt with ≥ .00001% Supply,ETH / Addr Cnt with ≥ .000001% Supply,ETH / Addr Cnt with ≥ .0000001% Supply,ETH / Addr Cnt with ≥ .00000001% Supply,ETH / Addr Cnt of Bal ≥ 1M (native units),ETH / Addr Cnt of Bal ≥ 100K (native units),ETH / Addr Cnt of Bal ≥ 10K (native units),ETH / Addr Cnt of Bal ≥ 1K (native units),ETH / Addr Cnt of Bal ≥ 100 (native units),ETH / Addr Cnt of Bal ≥ 10 (native units),ETH / Addr Cnt of Bal ≥ 1 (native unit),ETH / Addr Cnt of Bal ≥ 0.1 (native units),ETH / Addr Cnt of Bal ≥ 0.01 (native units),ETH / Addr Cnt of Bal ≥ 0.001 (native units),ETH / Addr Cnt of Bal > 0 (native units),ETH / Addr Cnt of Bal ≥ $10M,ETH / Addr Cnt of Bal ≥ $1M,ETH / Addr Cnt of Bal ≥ $100K,ETH / Addr Cnt of Bal ≥ $10K,ETH / Addr Cnt of Bal ≥ $1K,ETH / Addr Cnt of Bal ≥ $100,ETH / Addr Cnt of Bal ≥ $10,ETH / Addr Cnt of Bal ≥ $1,"ETH / Xfer'd Val, Adj (native units)",ETH / Mean Tx Size (native units),ETH / Median Tx Size (native units),ETH / 1 Year Current Supply Velocity,ETH / Mean Tx Fee (native units),ETH / Median Tx Fee (native units),ETH / Mean Tx Fee per Byte (native units),ETH / Total Fees (native units),ETH / NVT,ETH / Free Float NVT 90-Day Moving Avg,ETH / NVT 90-day Moving Avg,ETH / Mean Hash Rate,ETH / Difficulty,ETH / Mean Difficulty,ETH / Mean Block Size (in bytes),ETH / Block Cnt,ETH / Exchange Deposits (native units),ETH / Exchange Deposits (USD),ETH / Exchange Withdrawals (native units),ETH / Exchange Withdrawals (USD),ETH / Exchange Withdrawal Cnt,ETH / USD 10:30am London Price / Index Value,ETH / USD 11:00am London Price / Index Value,ETH / USD 12:00pm New York Price / Index Value,ETH / USD 4:00pm New York Price / Index Value,ETH / USD 3:15pm Chicago Price / Index Value
2021-03-05,1530.840292,1.703723436,0.011806335,20772163.27,20772163.27,21023939.92,111693863.1,110690700.6,0.040534071,0.667345465,1208640,13.98888889,740267,5937800900,11616.25715,6.894015256,13.94166581,229.6260438,16850454.96,81527369526,12494616.02,1.97074E+11,80019849260,163054.2449,11090671257,66206.52077,24576.44892,37622618.23,0.000699256,60.41575975,92486.87929,1.070449992,28.53746483,0.031369153,1.6945E+11,99458504120,1.768987307,1.18377E+11,1.75941E+11,0.048430861,0.050442765,571.9705288,-7.754034801,4.309312129,13569.125,13569.125,111693863.1,111232283.3,109016571.8,100727034.6,85128189.56,77328341.17,69159105.19,58973998.06,42160502,28274143.76,67.28247185,114930886.2,164331800,41333644.95,114662333.8,112390128.8,46542496.4,76698605.67,92255040.6,103442612.9,110375256.8,113378452.2,114513646.5,114831360.4,20146534.87,49746460.99,78727207.67,93496285.56,104232868.7,110761892.5,113546172,114558488.1,114843109.3,114924322,81666333.96,95653709.81,105617215.2,111494851.3,113886015,114648824.6,114868262.8,114927398.7,524802,139,1067,5818,39710,244050,1034237,3843521,11953929,9,170,1263,7016,47296,280867,1195458,4269805,13074823,33040719,55641733,1622,9643,64357,370816,1601997,5346340,16115358,36858571,3878785.352,7.588157441,0.15,17.17885056,0.009107198,0.004503419,3.65719E-05,11007.32392,29.63063841,25.19179525,26.15680757,406.7887091,5.35371E+15,5.38683E+15,46126.89195,6525,480268.783,735214803.9,410083.2311,627771933.1,32371,,,,,
2021-03-06,1659.838346,1.803193503,0.011866213,22639468.86,22639468.86,19963396.94,111707716.3,110696911.4,0.040616202,0.666998352,1160519,13.43193287,753856,5850875865,10577.49466,5.307117332,11.21851685,199.0220197,13019301.96,81959087990,12488052.41,1.80645E+11,80249422649,155659.0069,11128293876,69149.59828,21483.27932,35658770.82,0.000593162,51.24915934,85065.31988,0.984552313,31.4036706,0.033894641,1.83739E+11,1.01896E+11,1.87238487,1.28395E+11,1.90789E+11,0.050436475,0.050728185,579.3421777,3.198265459,4.331167818,13639.5625,13639.5625,111707716.3,111239710.7,109026792.6,100728429.1,85145440.79,77353824.77,69224409.71,59043580.37,41488657,26480229.01,67.29665832,114944525.8,164408466.5,41389123.63,114675321.3,112397454.2,46573482.05,76667809.3,92255292.22,103449421,110379368,113388839.2,114526786.1,114844966.7,20212284.46,49895024.63,78718158.93,93495360.42,104235457.1,110766523.3,113557013.5,114571744.4,114856743.9,114937958.4,82049976.94,95939755.22,105862862,111616781.5,113941414.6,114672514.6,114885577.8,114941398.3,541924,139,1064,5828,39513,243947,1035836,3851150,11966790,9,171,1262,7025,47060,280809,1197481,4278505,13090243,33063139,55676844,1685,10109,68005,389443,1674739,5520762,16717863,37457651,3524967.283,6.372605313,0.11990446,17.19649733,0.006758801,0.00319737,2.73988E-05,7843.716824,32.60867876,27.11451869,28.15494536,419.1928141,5.58371E+15,5.51741E+15,43620.2057,6563,431149.7103,715638822.1,427609.1739,709762103.9,27925,,,,,
2021-03-07,1719.160637,1.846620092,0.011723031,23168375.77,23168375.77,19350731.93,111721974.8,110705145.6,0.040670058,0.667151268,1180104,13.65861111,745582,10682861359,19745.81563,7.938031696,15.24076745,257.8740956,17985690.63,80916921521,12492963.03,1.84019E+11,79538139964,155934.7722,11163952646,67399.26309,23938.4648,41154066.4,0.000669695,57.86167849,99473.52006,1.15131389,17.81544496,0.033651977,1.9032E+11,1.03064E+11,1.917559981,1.33027E+11,1.97631E+11,0.049305358,0.050596397,622.1547935,-0.076596664,4.278906388,13476.5625,13476.5625,111721974.8,111248728.8,109041333.7,100738639.3,85167593.04,77378845.38,69218158.8,58775882.43,39190803.12,26768845.53,67.31053411,114958002.3,164428139.6,41997182.03,114687768.7,112405681.3,46733450.09,76694377.02,92257054.12,103451848.5,110386456.8,113397869.7,114539422.5,114858397.2,21103732.58,49948154.67,78744647.53,93493047.66,104237356.2,110774284.4,113566232.8,114584619.6,114870201.4,114951433.6,82378952.99,96144622.13,105989681.6,111698311.6,113975033.1,114691057.8,114902881.1,114955103.7,501185,136,1063,5822,39511,244190,1036683,3860960,11989858,9,167,1261,7015,47050,281113,1198511,4290551,13115784,33094938,55714633,1735,10444,70099,402151,1716350,5627319,17396247,37878616,6213998.348,11.48573042,0.15,17.25621156,0.008865238,0.004617388,3.63819E-05,10461.9023,18.49984437,27.70727156,28.77167608,413.7188106,5.50537E+15,5.51768E+15,44396.72055,6477,348719.3303,599504546.1,543858.5494,934980210.2,33314,,,,,
2021-03-08,1826.125047,1.919142288,0.01177786,24727901.66,24727901.66,20560870.66,111734362.9,110716983.9,0.04075292,0.667242333,1216417,14.07890046,766454,8333236835,14645.55647,8.17482463,16.30407237,311.1209966,19832550.8,81195197034,12491568.77,1.94469E+11,79818737051,159870.6678,11205106713,65617.90657,24401.64354,44560452.46,0.000681046,58.84233788,107453.4671,1.243674387,24.26224785,0.03505814,2.02183E+11,1.05351E+11,1.992889829,1.41336E+11,2.09952E+11,0.050328708,0.050672049,800.607327,8.458549284,4.298918937,13541.1875,13541.1875,111734362.9,111259417.7,109051740.7,100749116.2,85177784.75,77396597.32,69247356.66,58773224.33,38853383.52,26310848.45,67.31804666,114971543.5,164483137.3,41934436.44,114700499.5,112412189.8,46579028.6,76713880.89,92242341.82,103447373,110390418.5,113408237.4,114552238.4,114871883.3,21101011.02,49999444.66,78743113.78,93485916.92,104235352.2,110779830.7,113576561.9,114597586.2,114883718.8,114964973.1,82621876.24,96369016.26,106151927.6,111785380,114016753.9,114712426.3,114923815,114968922.9,535335,135,1072,5825,39533,244505,1038350,3868091,12008564,9,168,1268,7025,47095,281576,1200143,4299053,13137366,33123503,55752148,1785,10870,73070,416996,1773107,5783748,18740526,38400287,4563344.031,8.020018392,0.17037223,17.28652827,0.008928234,0.004476596,3.71521E-05,10860.45604,25.19458159,29.1483104,30.26840255,414.6953438,5.59E+15,5.50902E+15,44972.992,6500,523144.9696,955328132.4,523388.8774,955773538.6,36754,,,,,
2021-03-09,1862.028637,1.937699924,0.011707831,25067095.02,25067095.02,18908880.32,111749580.1,110727699.1,0.040717507,0.667778166,1275347,14.76096065,803103,7828511126,14685.97962,8.563469701,16.07600736,282.4461709,20502487.76,80356000152,12491217.19,1.95988E+11,78902832005,153674.3289,11249667165,61867.73639,24473.08375,45569582.78,0.000693901,59.95307366,111634.34,1.292064121,26.33682744,0.034016406,2.06178E+11,1.06404E+11,2.012201452,1.44139E+11,2.14105E+11,0.049724623,0.05061598,830.3114632,15.22150255,4.273358279,13462.25,13462.25,111749580.1,111271890.8,109071201.6,100771760.9,85208158.78,77409393.49,69272413.09,58768881.96,38465279.56,26505682.48,67.32129373,114985005.8,164398953.9,41984227.95,114713198.8,112427889.4,46603362.67,76784476.28,92270252.22,103467810.6,110407222.4,113417239.4,114564942.8,114885243,22240233.37,49916518.28,78803210.66,93523082.94,104254594.6,110796012.7,113585650.2,114610492.9,114897127.4,114978432.4,82742868.18,96481490.77,106220108.1,111820863.5,114037474.2,114727874.9,114938327.6,114982449,576354,135,1075,5816,39489,244359,1036661,3874977,12029093,10,167,1270,7025,47040,281365,1198533,4307830,13162411,33160744,55801263,1799,11017,73934,420598,1792056,5838852,18967355,38559986,4204291.476,7.887085799,0.15168734,17.29500962,0.008633598,0.004599,3.64347E-05,11010.83375,27.34943722,29.48730845,30.6210493,408.2039879,5.42715E+15,5.4815E+15,46977.60827,6433,417097.1297,776646799.8,432880.3683,806035642,38124,,,,,
2021-03-10,1803.424491,1.883629931,0.011819383,24512371.1,24512371.1,19025637.26,111763439.9,110679791.3,0.040801647,0.667895239,1256065,14.53778935,798149,7122821089,12935.97246,7.763742432,15.40211063,227.8793661,19346052.09,81595747726,12491694.39,1.89779E+11,79671036744,151089.9034,11295236748,63429.07154,24319.5229,43858423.19,0.000681217,58.85712264,106144.3764,1.228522875,28.02297626,0.032137415,1.99603E+11,1.05967E+11,1.957130552,1.39688E+11,2.07391E+11,0.048277418,0.050703669,797.8913113,3.434365411,4.314074868,13592.125,13592.125,111763439.9,111224253.9,109080316.6,100788838.1,85238870.87,77456823.28,69322190.04,58764995.56,38636938.63,26052714.23,67.35458057,114998597.9,164528275.1,42085458.14,114726716.8,112434504.9,46699396.09,76807016.08,92269731.06,103467272.9,110411085,113427555.1,114578793.9,114898721.3,22375645.81,49906435.04,78815098.89,93516894.78,104259470.7,110800669.5,113596486.9,114624273.5,114910646.6,114992020.7,82622990.05,96329738.95,106126036.6,111783806.2,114033391.6,114737238,114949689.5,114995931.4,584652,135,1069,5803,39456,244465,1038683,3883390,12027925,10,166,1263,7006,47055,281542,1201041,4315629,13164992,33180999,55838355,1768,10727,72168,413033,1766359,5766263,18573854,38385270,3949608.717,7.173004765,0.12635925,17.31134218,0.00854048,0.004305,3.61971E-05,10727.3979,29.11645333,28.3311133,29.43661411,413.1959193,5.54361E+15,5.46556E+15,45370.65401,6532,404693.9028,729834895.5,400709.8011,722649869,36218,,,,,
2021-03-11,1827.713461,1.886908272,0.011617107,24420193.79,24420193.79,21136239.72,111776781.7,110692077.4,0.040770041,0.667928383,1284767,14.86998843,852985,7212153651,11055.40823,7.760038298,15.10867626,196.5352485,19411128.67,80124637150,12490200.65,1.91935E+11,79001506959,149393.1801,11339095171,61490.92167,23981.50661,43831322.45,0.000676916,58.48551049,106894.7548,1.23720781,28.05173179,0.031595509,2.02313E+11,1.0722E+11,1.960546968,1.41717E+11,2.10209E+11,0.048256878,0.050674339,840.9756035,3.212084162,4.240244092,13361.0625,13361.0625,111776781.7,111236522.6,109098855.5,100817327.7,85282376.09,77537606.18,69404539.82,59028020.55,38685211.01,25817181.71,67.41699461,115011959,164408653.7,42171222.02,114739671.9,112445932.3,46613893.05,76819751.83,92261310,103477350.4,110427533.6,113435915.8,114592606.8,114911988.7,22486873.87,49820931.99,78850032.71,93530283.21,104271733.4,110818109.4,113605792.8,114636914.4,114923959.7,115005380.5,82710068.73,96407561.93,106184091.3,111809860.4,114052516.8,114751988.4,114964256.4,115009338.5,625273,134,1061,5791,39451,244634,1038603,3892541,12041400,10,165,1257,7014,47068,281796,1201828,4314085,13182628,33209266,55875417,1773,10855,73011,415411,1783917,5802823,18817554,38499242,3945997.994,6.048764461,0.107530668,17.32628969,0.008266436,0.004245763,3.52184E-05,10620.44411,29.14648186,28.51036715,29.62301598,410.0418448,5.45873E+15,5.52131E+15,47008.44723,6415,424398.6053,775679043.7,395344.2283,722575967.9,36087,,,,,
2021-03-12,1768.503645,1.840053699,0.0117493,23900774.1,23900774.1,21078426.54,111792246.1,110732080.7,0.040815229,0.667681906,1325679,15.34350694,839719,10159000469,16280.88432,9.673361235,18.13963956,253.9780288,24047339.23,80816081252,12490893.55,1.93941E+11,79556087380,146295.3653,11382926494,60011.577,27112.25022,47948113.33,0.000772867,66.77569566,118093.0611,1.366817837,19.27651139,0.03084529,1.9583E+11,1.06426E+11,1.911397735,1.37115E+11,2.03423E+11,0.048594438,0.050547859,1502.947948,1.160719685,4.288494354,13514.6875,13514.6875,111792246.1,111250108.5,109111330.6,100829914.8,85312137.76,77531628.21,69413762.9,58992422.47,38486756.36,25434893.13,67.4038765,115025473.7,164397546.3,41958892.33,114752208.3,112455478.2,46561323.48,76800427.47,92271840.29,103485498.4,110435577.5,113444765.5,114605474.4,114925433.9,21886936.1,49768362.43,78842880.11,93534278.02,104278434.5,110826133,113614823.4,114649825.7,114937444.3,115018893.2,82550533.56,96283204.86,106092895,111772234.8,114045814.8,114760472.2,114971806.1,115022722.4,593965,135,1066,5799,39461,244616,1039109,3903735,12072472,10,166,1263,7016,47064,281773,1202486,4325717,13217337,33249267,55925734,1750,10620,71241,407208,1755620,5734373,17784752,38306955,5744404.599,9.206022487,0.143611821,17.27712995,0.010257055,0.0054698,4.50254E-05,13597.56272,20.02391574,27.24773245,28.30420337,406.0197345,5.49459E+15,5.42123E+15,46676.59598,6470,462200.1256,817402606.6,506420.3703,895606270.5,41738,,,,,
2021-03-13,1927.207566,1.956852671,0.011798385,26157506.5,26157506.5,20128968.67,111813736.2,110750345.9,0.040933148,0.666962077,1293352,14.96935185,845488,5823417279,9165.41816,10.07369655,19.36972718,267.169746,25051875.39,81337663313,12490427.41,1.93945E+11,80234090662,149955.3472,11430874607,62035.77268,26571.80409,51209381.89,0.000738292,63.78840258,122933.4921,1.422841344,36.65183076,0.031444697,2.13439E+11,1.09073E+11,2.032629907,1.49393E+11,2.21704E+11,0.050932481,0.050855834,1330.103719,7.931553435,4.306410671,13572.75,13572.75,111813736.2,111268297.5,109124205.5,100845263,85343090.49,77517874.29,69442399.22,58887273.95,38472328.05,25317437.27,67.38396806,115039046.4,164380420.1,41989089.44,114764707.7,112458246.2,46475028.82,76726681.3,92255599.03,103473889,110435776.3,113452703.9,114618395.6,114938924.8,21851709.42,49690042.26,78821211.77,93513140.64,104267050.8,110828277.9,113623546.6,114662714.6,114950983.2,115032463.9,83033512,96640877.13,106332461.6,111889165.1,114101603.8,114784551.8,114994002.7,115036585,592726,134,1060,5796,39476,244938,1041812,3915556,12099386,10,165,1262,7008,47080,282280,1205929,4337238,13248718,33287365,55971196,1841,11305,75865,428878,1844766,5951549,19391460,38881325,3021686.6,4.755802291,0.138630499,17.21364724,0.01005067,0.005227095,4.23708E-05,12999.05409,38.07113762,29.49248343,30.63455146,416.5616791,5.59899E+15,5.52586E+15,47111.90233,6512,411636.6871,793309337.9,379018.6644,730447637.8,40711,,,,,
2021-03-14,1874.149062,1.907293385,0.011871624,25598299.23,25598299.23,19590473.06,111827917.1,110761847.8,0.041046022,0.667860814,1277890,14.79039352,844362,4280392223,8006.636157,9.002943556,17.49334898,261.0104065,22354575.73,81472112503,12491890.91,1.88275E+11,80046162944,147332.7947,11482083989,62639.32181,25586.47865,47952874.96,0.000697877,60.29661135,113004.8376,1.307926361,48.49654013,0.03128503,2.07584E+11,1.08837E+11,1.981180953,1.4537E+11,2.15626E+11,0.050879121,0.050837955,1435.204328,1.499894303,4.333142906,13658.625,13658.625,111827917.1,111280365.1,109125001.9,100894931.9,85228835.06,77566044.33,69515564.56,58592140.09,38316535.01,25316993.01,67.41783629,115052705,164492078.4,42022740.26,114777213.1,112463641.1,46393351.76,76839193.2,92266476.14,103482560.7,110436520,113461316.1,114631242.2,114952491.2,21919090.42,49720929.05,78869945.79,93527677.27,104275962.8,110829299.9,113632628.7,114675647.3,114964594.9,115046120.9,82867824.27,96522974.28,106260156.7,111856139.4,114097823.7,114794404,115006338.3,115050164.4,588107,133,1066,5782,39452,244774,1043734,3927631,12125758,10,165,1262,6997,47057,282143,1208292,4350143,13279297,33328387,56019138,1801,11045,74298,422069,1821794,5904273,19177436,38774571,2283912.369,4.272144794,0.139268755,17.20733734,0.009334022,0.00480375,3.84413E-05,11927.85365,50.37527123,28.57753506,29.68461411,424.3435589,5.86061E+15,5.61928E+15,47575.50368,6522,274397.6069,514262017.5,292009.376,547269098.2,39840,,,,,
2021-03-15,1796.90511,1.820968895,0.011680456,24150853.9,24150853.9,21689252.69,111841497.1,110774410.4,0.041140946,0.668652651,1321388,15.29384259,850614,8756437262,12953.64082,10.9570477,20.42173562,280.3860186,26985036.39,80403486965,12490832.21,1.96117E+11,79214395297,148417.4094,11530036864,59947.86944,28457.75774,51135890.29,0.000785346,67.85392567,121927.0658,1.411192891,22.73197399,0.032018339,1.99051E+11,1.09311E+11,1.891518724,1.39416E+11,2.06763E+11,0.051403711,0.05097957,1351.988987,-1.237085553,4.263366294,13440.25,13440.25,111841497.1,111293347,109137123.7,100882029.3,85250787.94,77586471.54,69542750.52,59692541.07,39035372.77,26659345.32,67.42771417,115066145.3,164452366.9,42201008.48,114789492.9,112469687.8,46698373.11,76939283.14,92277162.21,103484455.7,110439035.9,113469736,114643851.5,114965880.2,20917247.55,49802009.22,78960419.24,93537220.76,104281053,110832348,113641460,114688425.1,114978033.2,115059559,82670741.15,96330418.48,106141082.9,111805261.5,114085948.7,114801804,115016467.1,115063456.5,594607,134,1065,5776,39437,244807,1045377,3939565,12155037,9,164,1260,6990,47072,282220,1210322,4363668,13313098,33366281,56066759,1751,10672,72054,412110,1785026,5818287,18607104,38543733,4873066.037,7.208861918,0.1560383,17.22051162,0.011364949,0.006097733,4.86713E-05,15017.50774,23.61267925,27.12316504,28.17399829,419.3973666,5.6539E+15,5.62563E+15,47933.73062,6437,648213.6102,1164778348,625505.6145,1123974235,46261,,,,,
2021-03-16,1796.951728,1.815546395,0.011794433,24390025.81,24390025.81,22669531.26,111855182,110787302.3,0.041126531,0.669380751,1308992,15.15037037,837298,7263062302,11842.6529,11.018908,20.50063178,298.4767908,26835163,81440913647,12490937.68,1.97713E+11,80040726727,151042.2748,11581172754,61146.84179,28506.7139,51225188.8,0.000770809,66.59787632,119673.169,1.385106122,27.40984809,0.031804204,1.99079E+11,1.09653E+11,1.885889117,1.39503E+11,2.06793E+11,0.051398445,0.050816005,1528.425062,-0.806757554,4.304967972,13573,13573,111855182,111306356.9,109146950.4,100905799.1,85286154.04,77633325.09,69620866.38,59788473.4,39508090.41,27349188.47,67.46047544,115079718.3,164523034.7,42299112.31,114801662.6,112486733.6,46659457.71,77032148.28,92361558.67,103531625.9,110453529.2,113476766.7,114656169.8,114979365.7,20999985.79,49866412.63,79042027.68,93599695.62,104320322.3,110844964.3,113648840,114700895.1,114991557.1,115073130.8,82758083.55,96387505.63,106173346.8,111815030.1,114095744.6,114814618.8,115030021.1,115077029.4,589999,133,1064,5772,39351,243679,1042981,3949834,12193898,9,164,1258,6965,46911,280914,1208251,4375351,13355500,33418482,56123974,1748,10642,71789,410482,1786309,5834689,18653244,38597411,4041879.472,6.590412368,0.16610173,17.19243128,0.01140856,0.006132,4.88764E-05,14933.7139,28.47183324,26.9448243,27.98879226,428.0423862,5.83155E+15,5.67099E+15,46861.98758,6520,549234.8918,986948588,444209.4368,798222915.1,43855,,,,,
2021-03-17,1818.8674,1.827904428,0.011764264,24627237.23,24627237.23,21669027.25,111868778.2,110801825.8,0.041211824,0.66909485,1272298,14.7256713,829697,6556972919,10595.78274,11.27123845,22.16242709,284.1927684,28197211.66,80996154029,12491695.56,1.92557E+11,79744246673,151346.148,11632397943,62677.33398,29042.49584,52824448.89,0.000781222,67.49757997,122769.1478,1.42093921,30.73580314,0.030994758,2.01534E+11,1.10254E+11,1.898700447,1.41216E+11,2.09339E+11,0.051385247,0.050776009,1444.246825,1.753076421,4.293956433,13539.875,13539.875,111868778.2,111318130.7,109144277.8,100920170.7,85308783.45,77639525.21,69613453.1,59762831.65,39578482.97,27577314.92,67.45792625,115093258.2,164512830.7,42294485.29,114813613.2,112492060,46514094.13,77008306.33,92358921.72,103534613.8,110457255.1,113483265.5,114668565.7,114992826.6,21046290.02,49725120.4,79061605,93598261.93,104321679.1,110849031.8,113656239.2,114713441.2,115005052,115086669.1,82816424.33,96461024.59,106219076.8,111835538.3,114112469.3,114829312,115045136.3,115090614.3,570729,132,1065,5776,39357,243711,1044481,3964881,12233762,9,163,1263,6970,46901,280979,1210594,4391794,13398510,33469932,56181000,1763,10779,72564,413577,1804434,5888474,18987191,38732377,3604975.778,5.825483894,0.156247107,17.19402019,0.01218474,0.006196845,5.36195E-05,15502.62084,31.92622233,27.18663246,28.23958978,430.274624,5.75367E+15,5.73082E+15,44590.20574,6484,357117.891,649550089.8,398920.6367,725583741.2,40613,,,,,
2021-03-18,1781.645207,1.790999736,0.011755714,24108554.82,24108554.82,19953734.27,111882542.5,110811612.4,0.041325634,0.669513449,1299760,15.04351852,841985,6121645048,9583.568657,10.41827208,19.6755127,252.5762405,25573444.39,81184672214,12488028.34,1.97096E+11,79739395817,151640.5081,11685222392,61349.32281,27885.46172,49681999.21,0.000757751,65.46965137,116643.6906,1.350042715,32.25064122,0.030860896,1.97427E+11,1.10233E+11,1.860420813,1.38315E+11,2.05079E+11,0.051526841,0.050823061,1413.931497,0.057581671,4.29083561,13531.625,13531.625,111882542.5,111328130.9,109150919,100939278.4,85141411.86,77633305.96,69604290.95,59692805.33,39591445.88,28493185.47,67.44459307,115106789.8,164612009,42301061.35,114825364.3,112497079.5,46553955.61,77065543.85,92386620.55,103534165.6,110457776.6,113489000.2,114680732.8,115006236.8,21090762.97,49885454.79,79073609.28,93624819.42,104321860.1,110850506,113662840.3,114725793.1,115018520.7,115100198.9,82737088.47,96378998.48,106152927.5,111810310.5,114109783.3,114839082,115053345,115104068.1,595484,132,1069,5775,39315,243740,1045935,3981157,12279769,9,164,1263,6968,46863,281094,1212877,4409760,13449910,33533486,56250413,1744,10591,71325,408796,1788818,5857983,18091805,38658496,3435950.674,5.379055618,0.141765734,17.20157157,0.011043452,0.005847557,4.45831E-05,14353.83672,33.50071078,26.49373062,27.52065613,425.9295893,5.74107E+15,5.66106E+15,49524.21597,6501,320360.0296,570767911.2,423565.4506,754643354.7,43670,,,,,
